label,key,cer,wer,mean_similarity,min_similarity,std_similarity,ref_to_hyp_mean,hyp_to_ref_mean,layoutlmv3_cosine_similarity
4.modify,102_2025_QH15_624015,0.13567699,0.56495792,0.841549,0.741578,0.026871,0.875541,0.879416,0.999682
4.modify,103_2025_QH15_686538,0.13174419,0.55671165,0.828754,0.646773,0.033817,0.86762,0.866652,0.999896
4.modify,104_2025_QH15_633465,0.13829464,0.60437875,0.82697,0.756785,0.019851,0.859757,0.857689,0.999806
4.modify,105_2025_QH15_667661,0.12370894,0.5400771,0.846244,0.455296,0.049107,0.888099,0.881312,0.999963
4.modify,106_2025_QH15_628717,0.12129747,0.52220527,0.846537,0.627056,0.029681,0.892434,0.890689,0.99996
4.modify,107_2025_QH15_346850,0.12759688,0.53468919,0.83045,0.705501,0.037346,0.881817,0.883143,0.999734
4.modify,108_2025_QH15_675268,0.13470402,0.58680175,0.834732,0.658494,0.027995,0.876297,0.874504,0.999851
4.modify,109_2025_QH15_665870,0.13203844,0.57330045,0.834889,0.688802,0.028456,0.871635,0.873395,0.999939
4.modify,10_2022_QH15_546085,0.13511463,0.5668548,0.838324,0.636537,0.029464,0.889398,0.877135,0.999502
4.modify,10_2026_NQ-HDND_707046,0.13347527,0.53456592,0.835059,0.701994,0.053491,0.901608,0.903471,0.999639
4.modify,10_2026_NQ-HDND_707105,0.15014493,0.52533333,0.824164,0.721906,0.055932,0.8902,0.888159,0.999755
4.modify,110_2025_QH15_581160,0.12522461,0.55426472,0.837101,0.681343,0.030353,0.880576,0.874348,0.999946
4.modify,111_2025_QH15_667663,0.15294546,0.65672685,0.818219,0.732161,0.026881,0.858177,0.855852,0.999822
4.modify,112_2025_QH15_586814,0.14102748,0.58653451,0.83435,0.489038,0.038997,0.883098,0.877095,0.999727
4.modify,113_2025_QH15_443680,0.13065994,0.54050343,0.81334,0.449789,0.075425,0.879448,0.876744,0.999887
4.modify,114_2025_QH15_658530,0.13349964,0.57292605,0.816742,0.51049,0.047075,0.864396,0.867726,0.999761
4.modify,115_2025_QH15_675264,0.13661902,0.58081472,0.829911,0.686976,0.03692,0.873975,0.87362,0.999888
4.modify,116_2025_QH15_666020,0.12763672,0.54782472,0.829575,0.546696,0.051654,0.886115,0.87749,0.999898
4.modify,117_2025_QH15_685866,0.13896381,0.5821931,0.837721,0.742754,0.023861,0.877052,0.874982,0.999905
4.modify,118_2025_QH15_682798,0.13838434,0.57740864,0.809663,0.555032,0.044979,0.865804,0.870501,0.999886
4.modify,119_2025_QH15_685933,0.12681926,0.55138462,0.844991,0.679006,0.052273,0.889947,0.884338,0.999567
4.modify,11_2022_QH15_544688,0.11427125,0.50856972,0.850336,0.713754,0.022015,0.886844,0.882853,0.999934
4.modify,11_2026_NQ-HDND_707106,0.13767987,0.50818331,0.788392,0.658502,0.08389,0.898633,0.901412,0.999762
4.modify,11_2026_NQ-HDND_707159,0.40448099,0.75684556,0.843517,0.614801,0.039102,0.888909,0.887095,0.999772
4.modify,11_2026_NQ-HDND_709745,0.14677195,0.56206416,0.789848,0.591182,0.075808,0.868432,0.871982,0.99996
4.modify,120_2025_QH15_666019,0.12292494,0.5304153,0.829054,0.494895,0.04208,0.873802,0.871696,0.999932
4.modify,121_2025_QH15_689140,0.13313649,0.57367113,0.835392,0.684071,0.026179,0.874799,0.868421,0.999628
4.modify,122_2025_QH15_662035,0.13874673,0.60925591,0.836553,0.73874,0.023207,0.873484,0.865517,0.999455
4.modify,123_2025_QH15_656970,0.14338861,0.59872151,0.826713,0.586187,0.042804,0.868403,0.871421,0.999571
4.modify,124_2025_QH15_687560,0.13850665,0.60046899,0.847969,0.651384,0.028808,0.887484,0.880952,0.999792
4.modify,125_2025_QH15_663779,0.14175699,0.60207665,0.847842,0.717497,0.023578,0.882192,0.877008,0.999709
4.modify,126_2025_QH15_581548,0.12201942,0.51237081,0.852901,0.745665,0.024746,0.892601,0.89304,0.999729
4.modify,127_2025_QH15_686325,0.12220082,0.52580026,0.845741,0.677929,0.028294,0.894036,0.888964,0.99995
4.modify,128_2025_QH15_679014,0.14061968,0.58943906,0.801962,0.598898,0.03239,0.857889,0.84888,0.999644
4.modify,129_2025_QH15_675261,0.13820208,0.59826782,0.828762,0.482292,0.051176,0.866639,0.870949,0.999912
4.modify,12_2022_QH15_505749,0.13370964,0.55725363,0.840808,0.705172,0.024247,0.879944,0.876427,0.999795
4.modify,12_2026_NQ-HDND_707158,0.15046223,0.55571848,0.835165,0.757131,0.047747,0.892494,0.897581,0.999951
4.modify,12_2026_NQ-HDND_709406,0.14032174,0.56495769,0.787533,0.468408,0.119488,0.866276,0.859979,0.999767
4.modify,12_2026_NQ-HDND_709746,0.2560656,0.63058313,0.825861,0.685944,0.040676,0.878737,0.874173,0.999809
4.modify,12_NQ-HDND_707831,0.13432708,0.5483304,0.83016,0.617572,0.048973,0.881338,0.885049,0.999919
4.modify,12_NQ-HDND_708054,0.13533068,0.56233726,0.837127,0.406917,0.050943,0.886335,0.884658,0.999575
4.modify,130_2025_QH15_687674,0.11999876,0.52581166,0.834191,0.542824,0.038222,0.885959,0.882929,0.999909
4.modify,131_2025_QH15_675267,0.14079517,0.59736689,0.82072,0.28963,0.074147,0.863381,0.869401,0.999954
4.modify,132_2025_QH15_685733,0.12317302,0.51786727,0.82951,0.678965,0.040772,0.87009,0.873168,0.99987
4.modify,133_2025_QH15_675211,0.13618214,0.57406243,0.8447,0.627262,0.032577,0.883622,0.881669,0.999608
4.modify,134_2025_QH15_679013,0.14196546,0.57828004,0.839526,0.700901,0.025689,0.873844,0.871277,0.998913
4.modify,135_2025_QH15_675213,0.12966576,0.55021231,0.843602,0.543182,0.033984,0.891774,0.88544,0.999766
4.modify,135_NQ-CP_706738,0.13737961,0.54807692,0.838245,0.673055,0.043875,0.892249,0.885987,0.999907
4.modify,136_2025_QH15__686937,0.13566387,0.5924812,0.808925,0.624441,0.048872,0.869303,0.861114,0.999951
4.modify,137_2025_QH15_686549,0.15244699,0.63297872,0.821835,0.726872,0.029533,0.849416,0.857935,0.999885
4.modify,138_2025_QH15_686527,0.13029525,0.54981647,0.81804,0.543007,0.076801,0.876257,0.873939,0.996192
4.modify,139_2025_QH15_684512,0.13245823,0.56989247,0.806454,0.593507,0.06289,0.856923,0.857349,0.998479
4.modify,13_2022_QH15_490095,0.12307001,0.52239046,0.835557,0.53268,0.040892,0.871708,0.874341,0.999485
4.modify,13_2026_NQ-HDND_707807,0.14616756,0.54842474,0.804234,0.655609,0.08241,0.89948,0.892074,0.999868
4.modify,13_2026_NQ-HDND_709407,0.14905063,0.57226277,0.828683,0.718183,0.04463,0.886598,0.883262,0.999931
4.modify,13_2026_NQ-HDND_709751,0.31527196,0.68541063,0.822216,0.670619,0.036856,0.874935,0.874687,0.999939
4.modify,140_2025_QH15_675263,0.33271548,0.745329,0.809451,0.610593,0.060148,0.861139,0.861119,0.999906
4.modify,140_NQ-CP_707328,0.14642047,0.54384672,0.820756,0.644925,0.059794,0.886094,0.887499,0.999781
4.modify,141_2025_QH15_686550,0.1307106,0.55281403,0.844203,0.708047,0.03271,0.879393,0.883141,0.999942
4.modify,141_NQ-CP_708014,0.14797314,0.56323185,0.803974,0.707098,0.0512,0.878243,0.878243,0.999605
4.modify,142_2025_QH15_675210,0.12699615,0.55297514,0.838801,0.608276,0.025639,0.880503,0.875306,0.999974
4.modify,143_2025_QH15_681550,0.14286055,0.53985936,0.7909,0.471671,0.073009,0.884662,0.882539,0.999955
4.modify,143_NQ-CP_709397,0.16666667,0.52352941,0.844852,0.779308,0.050327,0.907212,0.907212,0.999881
4.modify,144_2025_QH15_675260,0.13168372,0.54287845,0.832982,0.614721,0.045774,0.883154,0.880284,0.999717
4.modify,145_2025_QH15_684669,0.14091104,0.60328669,0.840784,0.747758,0.020864,0.872115,0.869938,0.999933
4.modify,146_2025_QH15_675259,0.14165792,0.58246908,0.803501,0.437976,0.067318,0.867986,0.879073,0.999711
4.modify,147_2025_QH15_675265,0.13057133,0.5518582,0.821724,0.493975,0.057944,0.871538,0.871119,0.999803
4.modify,148_2025_QH15_m_675262,0.14626755,0.61330561,0.838057,0.746749,0.021532,0.87166,0.870347,0.999705
4.modify,148_NQ-CP_710006,0.25956635,0.64120923,0.835751,0.539495,0.050887,0.893898,0.888837,0.999784
4.modify,149_2025_QH15_679698,0.13358598,0.54623656,0.79335,0.719176,0.049165,0.847851,0.843084,0.999954
4.modify,14_2022_QH15_519327,0.12368532,0.53465473,0.841144,0.624357,0.029804,0.881461,0.87787,0.999929
4.modify,14_2026_NQ-HDND_707808,0.16825397,0.58163265,0.844919,0.685191,0.043956,0.894216,0.894727,0.999678
4.modify,14_2026_NQ-HDND_709408,0.14456836,0.55232198,0.789114,0.600939,0.085049,0.878394,0.877259,0.999941
4.modify,14_2026_NQ-HDND_710206,0.15991577,0.57944422,0.80542,0.548792,0.058391,0.875784,0.875629,0.999938
4.modify,14_NQ-HDND_707830,0.13053649,0.54577969,0.778013,0.609849,0.076251,0.87495,0.874236,0.99995
4.modify,150_2025_QH15_685773,0.12684886,0.5461764,0.836647,0.759917,0.023376,0.883364,0.872151,0.99996
4.modify,15_2023_QH15_372143,0.13619646,0.59565588,0.82507,0.60955,0.031672,0.87196,0.866952,0.999933
4.modify,15_2026_NQ-HDND_707809,0.25416404,0.54895437,0.832348,0.723085,0.040964,0.880397,0.881851,0.99994
4.modify,15_2026_NQ-HDND_707811,0.15703087,0.55283648,0.831228,0.7756,0.038003,0.883769,0.87814,0.999985
4.modify,15_2026_NQ-HDND_709741,0.3492605,0.59751646,0.818333,0.590523,0.051989,0.884542,0.886019,0.999918
4.modify,15_NQ-HDND_707829,0.34466273,0.67733017,0.838648,0.634717,0.059971,0.910994,0.908151,0.999853
4.modify,16_2023_QH15_519324,0.15649747,0.57915257,0.833264,0.662524,0.02696,0.876584,0.872513,0.999764
4.modify,16_2026_NQ-HDND_707769,0.16724701,0.59035533,0.830604,0.648185,0.053006,0.892016,0.886789,0.999834
4.modify,16_2026_NQ-HDND_707810,0.1348204,0.51739452,0.841562,0.720523,0.049798,0.902735,0.897044,0.999855
4.modify,17_2023_QH15_499239,0.1260187,0.5316442,0.831422,0.651885,0.029364,0.879457,0.876805,0.999854
4.modify,17_2026_NQ-HDND_709410,0.17890581,0.56765328,0.825603,0.719509,0.049027,0.900605,0.891463,0.999913
4.modify,18_2023_QH15_519325,0.13850178,0.59265335,0.819504,0.300668,0.063765,0.870156,0.867361,0.999898
4.modify,18_2026_NQ-HDND_709411,0.15745896,0.52638794,0.823569,0.677768,0.058944,0.907854,0.905717,0.999686
4.modify,18_NQ-HDND_707827,0.14369501,0.54054054,0.812755,0.636142,0.086256,0.894545,0.887021,0.999904
4.modify,19_2023_QH15_m_500102,0.12373851,0.5426945,0.837687,0.627571,0.029576,0.878886,0.881176,0.999939
4.modify,19_2026_NQ-HDND_709412,0.16206156,0.56102892,0.791137,0.538487,0.077289,0.88719,0.886571,0.999933
4.modify,20_2023_QH15_m_513347,0.14445314,0.61693837,0.832497,0.711848,0.025479,0.873301,0.871417,0.99988
4.modify,20_2026_NQ-HDND_709415,0.1404155,0.53777473,0.818052,0.64141,0.058419,0.887063,0.890635,0.999796
4.modify,20_2026_NQ-HDND_709736,0.25543281,0.60845766,0.765694,0.27434,0.134703,0.823773,0.875657,0.999737
4.modify,20_NQ-HDND_707825,0.12994945,0.52981427,0.820793,0.701759,0.052344,0.876378,0.870569,0.999813
4.modify,21_2026_NQ-HDND_709413,0.13864674,0.55562785,0.844043,0.714533,0.039303,0.894175,0.89059,0.999601
4.modify,21_2026_NQ-HDND_709737,0.14121122,0.59027563,0.827234,0.330732,0.068819,0.878965,0.865752,0.999855
4.modify,21_NQ-HDND_707824,0.1440678,0.57439024,0.752392,0.60082,0.093785,0.86157,0.863694,0.999493
4.modify,22_2026_NQ-HDND_709414,0.13627669,0.54992918,0.829934,0.66802,0.055712,0.887705,0.888462,0.99987
4.modify,22_2026_NQ-HDND_709738,0.17765375,0.56415727,0.823179,0.683385,0.038503,0.870943,0.876029,0.999884
4.modify,23_2023_QH15_m_563579,0.13513193,0.57320625,0.817332,0.618996,0.042006,0.86333,0.8623,0.999911
4.modify,23_2026_NQ-HDND_709416,0.13809878,0.57237142,0.820459,0.627157,0.044946,0.883372,0.87542,0.999757
4.modify,23_2026_NQ-HDND_709739,0.12378075,0.50392773,0.816234,0.571855,0.079532,0.893528,0.894812,0.997984
4.modify,23_NQ-HDND_707612,0.13767104,0.49174079,0.824231,0.686575,0.059406,0.88989,0.889232,0.999777
4.modify,23_NQ-HDND_707821,0.13831531,0.54229607,0.818367,0.698661,0.053088,0.873175,0.862306,0.999925
4.modify,23_NQ-HDND_709740 (1),0.13106851,0.5504,0.83685,0.736781,0.037256,0.884674,0.886734,0.999883
4.modify,23_NQ-HDND_709740,0.13106851,0.5504,0.83685,0.736781,0.037256,0.884674,0.886734,0.999883
4.modify,24_2023_QH15_535782,0.13213939,0.57725646,0.835573,0.611732,0.029493,0.877849,0.875031,0.999733
4.modify,24_2026_NQ-HDND_709417,0.13307474,0.50379572,0.818706,0.672251,0.056445,0.894097,0.896443,0.999908
4.modify,24_2026_NQ-HDND_709733,0.17547332,0.5953646,0.838532,0.668297,0.033189,0.888728,0.883279,0.999477
4.modify,24_NQ-HDND_707611,0.13714464,0.53323803,0.846293,0.679658,0.052824,0.891122,0.892123,0.999727
4.modify,24_NQ-HDND_707820,0.14142283,0.55832241,0.824121,0.695304,0.053432,0.883972,0.873577,0.999889
4.modify,25_2023_QH15_548477,0.13031082,0.54240255,0.847983,0.711181,0.023562,0.885546,0.882686,0.999803
4.modify,25_2026_NQ-HDND_709430,0.15102817,0.5528,0.82998,0.721634,0.054376,0.900204,0.902176,0.999765
4.modify,25_2026_NQ-HDND_709752,0.14629392,0.57766781,0.818026,0.64286,0.045414,0.87466,0.870621,0.998763
4.modify,26_2023_QH15_m_552422,0.13787297,0.56962025,0.836787,0.553859,0.0445,0.877864,0.881266,0.999661
4.modify,26_2026_NQ-HDND_709418,0.16537453,0.57907098,0.837768,0.696761,0.051254,0.893531,0.894918,0.999298
4.modify,26_2026_NQ-HDND_709750,0.15063364,0.57942602,0.826247,0.598127,0.034576,0.879275,0.877128,0.999958
4.modify,26_NQ-HDND_709743,0.12535087,0.53651211,0.827688,0.615179,0.041682,0.872465,0.872814,0.999897
4.modify,278_NQ-UBTVQH16_709850,0.15029927,0.61947514,0.815631,0.683454,0.051897,0.884711,0.877635,0.99972
4.modify,279_NQ-UBTVQH16_709851,0.1545611,0.64859543,0.821506,0.607355,0.050313,0.86842,0.867963,0.999762
4.modify,27_2023_QH15_528669,0.13845956,0.54710111,0.828478,0.681751,0.028668,0.880981,0.879001,0.999869
4.modify,27_2026_NQ-HDND_709419,0.13530997,0.54507686,0.790503,0.469101,0.11437,0.867576,0.867724,0.999847
4.modify,27_2026_NQ-HDND_709748,0.27183323,0.66301683,0.851991,0.688701,0.040346,0.902915,0.90207,0.999726
4.modify,28_2023_QH15_583801,0.13118182,0.56338943,0.852751,0.626782,0.029053,0.894141,0.891801,0.999807
4.modify,28_2026_NQ-CP_710007,0.14309273,0.5506737,0.833126,0.719013,0.043518,0.892238,0.898147,0.999799
4.modify,28_2026_NQ-HDND_709420,0.13361722,0.54369973,0.822922,0.646657,0.056483,0.888667,0.888519,0.999982
4.modify,28_2026_NQ-HDND_710200,0.1384413,0.56191392,0.797838,0.586947,0.04957,0.868137,0.866898,0.999815
4.modify,29_2023_QH15_530116,0.12800536,0.54903953,0.840551,0.704705,0.027078,0.894264,0.881926,0.99986
4.modify,29_2026_NQ-HDND_709421,0.30949978,0.60952381,0.823201,0.700736,0.047497,0.893255,0.895182,0.999906
4.modify,30_2023_QH15_445699,0.14522622,0.59444883,0.822258,0.338661,0.080519,0.860126,0.866799,0.997986
4.modify,30_2026_NQ-HDND_709429,0.15638638,0.57113958,0.81196,0.688723,0.04931,0.882005,0.877551,0.99978
4.modify,31_2024_QH15_523642,0.14360044,0.61334461,0.82294,0.610684,0.030333,0.872599,0.870995,0.999804
4.modify,31_2026_NQ-HDND_709428,0.16250731,0.5612291,0.814042,0.627532,0.071456,0.881922,0.882601,0.999716
4.modify,32_2024_QH15_m_577203,0.13091123,0.56994376,0.832187,0.557309,0.028969,0.887357,0.876048,0.999909
4.modify,32_2026_NQ-HDND_709422,0.14557773,0.54116638,0.836641,0.729412,0.048942,0.903054,0.895572,0.999886
4.modify,33_2024_QH15_545181,0.13847994,0.57501239,0.836092,0.619054,0.028269,0.875672,0.870296,0.999507
4.modify,33_2026_NQ-HDND_709423,0.14065667,0.53912508,0.801841,0.645987,0.062274,0.875165,0.87673,0.999859
4.modify,34_2024_QH15_580434,0.12217802,0.51863546,0.848585,0.7085,0.029164,0.901113,0.888572,0.999942
4.modify,34_NQ-HDND_709431,0.15694789,0.51005747,0.824907,0.707012,0.060406,0.90584,0.894108,0.999913
4.modify,3579_QD-UBND_708038,0.5296982,0.84392139,0.842204,0.649727,0.041917,0.885746,0.877047,0.999932
4.modify,35_2024_QH15_588811,0.13337048,0.5701035,0.839124,0.713595,0.024895,0.881764,0.877539,0.99986
4.modify,35_NQ-HDND_707110,0.57736394,0.81253757,0.873688,0.646713,0.040995,0.922322,0.925857,0.999965
4.modify,36_2024_QH15_444251,0.12407533,0.53119921,0.819757,0.539169,0.041196,0.881409,0.876741,0.999774
4.modify,36_NQ-HDND_707610,0.1283293,0.53649798,0.835117,0.61096,0.049362,0.893107,0.89416,0.9998
4.modify,37_2024_QH15_588810,0.13386048,0.55799942,0.821377,0.504697,0.043602,0.865402,0.869637,0.999928
4.modify,38_2024_QH15_555033,0.13152837,0.57848582,0.859387,0.704819,0.020223,0.89432,0.889954,0.999875
4.modify,38_2026_QD-UBND_708135,0.14528634,0.57400407,0.793493,0.565459,0.070764,0.870809,0.867265,0.999941
4.modify,39_2024_QH15_575158,0.12975623,0.55884237,0.84159,0.73605,0.023849,0.884103,0.880959,0.999921
4.modify,40_2024_QH15_564046,0.14465033,0.60992908,0.82281,0.719264,0.027455,0.86526,0.854966,0.999964
4.modify,40_NQ-HDND_707111,0.64407283,0.90481232,0.857726,0.658144,0.036926,0.906125,0.904373,0.999991
4.modify,41_2019_QH14_387991,0.12107794,0.51738884,0.847546,0.6933,0.028641,0.903606,0.893136,0.99988
4.modify,41_2024_QH15_557190,0.14103229,0.59776563,0.809739,0.569947,0.034162,0.870723,0.862101,0.999861
4.modify,42_NQ-HDND_707609,0.14815202,0.53629417,0.822318,0.678949,0.049474,0.897056,0.894693,0.999922
4.modify,43_2019_QH14_367665,0.14067447,0.59490136,0.838417,0.348885,0.049673,0.87894,0.878419,0.999673
4.modify,43_2024_QH15_612195,0.13213793,0.54962779,0.667837,0.326714,0.178036,0.813212,0.7656,0.999957
4.modify,44_2024_QH15_583839,0.13604521,0.58269793,0.817556,0.617733,0.037598,0.864784,0.863526,0.99987
4.modify,44_NQ-HDND_707608,0.15508021,0.52366412,0.820574,0.708142,0.077354,0.911899,0.911025,0.999867
4.modify,45_2019_QH14_333670,0.13689583,0.59378079,0.833031,0.480823,0.034024,0.871058,0.87676,0.999859
4.modify,45_2024_QH15_583769,0.13715216,0.55529092,0.843877,0.685979,0.025348,0.889081,0.883135,0.999758
4.modify,45_NQ-HDND_707607,0.16291896,0.53254438,0.810093,0.725768,0.070133,0.899151,0.899151,0.999784
4.modify,46_2019_QH14_398157,0.13094959,0.5507298,0.842868,0.636665,0.035658,0.880774,0.880462,0.999744
4.modify,46_2024_QH15_524982,0.12691305,0.55800514,0.827823,0.677845,0.026822,0.87794,0.868878,0.999805
4.modify,46_2026_QD-UBND_708335,0.16563749,0.53625632,0.881577,0.828973,0.037484,0.922482,0.920367,0.999792
4.modify,46_NQ-HDND_707606,0.36899471,0.72750114,0.854416,0.692851,0.034107,0.899228,0.887493,0.998591
4.modify,47_2019_QH14_411945,0.12601658,0.54200146,0.823274,0.693882,0.041205,0.875842,0.874901,0.9999
4.modify,47_2024_QH15_583645,0.13743434,0.56349305,0.83997,0.575058,0.038786,0.883183,0.882477,0.999425
4.modify,47_NQ-HDND_707603,0.19093299,0.60037073,0.818002,0.573096,0.045628,0.883114,0.88279,0.999771
4.modify,48_2019_QH14_366794,0.13224552,0.56666148,0.840392,0.660056,0.030502,0.884867,0.877262,0.999937
4.modify,48_2024_QH15_556390,0.12616217,0.54493919,0.838686,0.642208,0.033577,0.875799,0.880804,0.999938
4.modify,49_2019_QH14_402073,0.1422348,0.61888859,0.820795,0.674866,0.027634,0.861808,0.860592,0.999973
4.modify,49_2024_QH15_548487,0.1148786,0.5069965,0.844184,0.494808,0.048381,0.88747,0.889625,0.99994
4.modify,50_2019_QH14_411944,0.13030747,0.53047776,0.70057,0.481719,0.148049,0.824855,0.824117,0.999911
4.modify,50_2024_QH15_445264,0.12425706,0.53564529,0.852009,0.67097,0.029576,0.89121,0.884349,0.999392
4.modify,51_2019_QH14_422706,0.13966578,0.58459564,0.808596,0.637512,0.040704,0.864704,0.855858,0.99994
4.modify,51_2024_QH15_m_505750,0.13877551,0.5727519,0.806875,0.581631,0.042492,0.862871,0.862275,0.999716
4.modify,52_2019_QH14_405729,0.13581212,0.58206858,0.822269,0.691811,0.035715,0.874941,0.862451,0.999942
4.modify,52_2024_QH15_630032,0.13169172,0.54586877,0.812956,0.683218,0.045846,0.870265,0.870748,0.999857
4.modify,53_2019_QH14_351558,0.14357018,0.6193925,0.849774,0.701448,0.02782,0.885928,0.877894,0.999942
4.modify,53_2024_QH15_m_607439,0.1253683,0.53216374,0.830761,0.695079,0.028778,0.873237,0.870232,0.999478
4.modify,54_2019_QH14_399763,0.12406539,0.52399905,0.842948,0.648363,0.025637,0.891134,0.88014,0.999535
4.modify,54_2024_QH15_578531,0.12323374,0.53499594,0.846667,0.725424,0.024267,0.889613,0.885816,0.99985
4.modify,54_KH-UBND_708180,0.22063021,0.63330599,0.828791,0.696063,0.03819,0.885294,0.881423,0.999817
4.modify,55_2019_QH14_410870,0.13765044,0.59469186,0.811961,0.645163,0.040875,0.853357,0.857831,0.99992
4.modify,55_2024_QH15_621347,0.13822118,0.58780917,0.82693,0.667951,0.030974,0.872234,0.872908,0.999464
4.modify,56_2020_QH14_422707,0.12937437,0.55612121,0.838623,0.631011,0.042486,0.879807,0.874812,0.999438
4.modify,56_2024_QH15_m_622318,0.1308336,0.55464856,0.82579,0.613443,0.045996,0.882059,0.878461,0.999789
4.modify,57_2020_QH14_416260,0.12316627,0.52566096,0.835961,0.621838,0.041917,0.877969,0.872635,0.999818
4.modify,57_2024_QH15_623631,0.13565398,0.5683756,0.8319,0.609915,0.032331,0.878012,0.875932,0.999418
4.modify,58_2020_QH14_395767,0.12677383,0.55307995,0.836178,0.667073,0.028247,0.876959,0.873751,0.999973
4.modify,58_2024_QH15_m_621645,0.1363326,0.57514325,0.842247,0.551963,0.032632,0.882816,0.880433,0.999852
4.modify,58_2026_NQ-HDND_709771,0.15746673,0.58934517,0.844426,0.778448,0.040649,0.903178,0.890291,0.999875
4.modify,59_2020_QH14_427301,0.13255477,0.55769853,0.825039,0.610808,0.028711,0.873402,0.871541,0.999705
4.modify,59_2024_QH15_606865,0.12982205,0.56503339,0.819152,0.559841,0.035951,0.877556,0.868788,0.999855
4.modify,60_2020_QH14_373522,0.12697615,0.53427812,0.830153,0.663915,0.044452,0.878022,0.873412,0.999757
4.modify,60_2024_QH15_m_621343,0.15003778,0.62637468,0.831288,0.677022,0.029568,0.867999,0.865663,0.99981
4.modify,60_2026_NQ-HDND_709424,0.13849319,0.54308472,0.836999,0.687173,0.059244,0.894673,0.89463,0.999173
4.modify,61_2020_QH14_321051,0.14197023,0.54749356,0.792257,0.522023,0.070456,0.877377,0.879162,0.99992
4.modify,61_2024_QH15_613892,0.13973664,0.5951436,0.832001,0.621212,0.027318,0.879139,0.873262,0.999835
4.modify,62_2020_QH14_418229,0.13216657,0.55435947,0.842875,0.579552,0.032559,0.882964,0.880425,0.999779
4.modify,62_2025_QH15_643744,0.15108929,0.64333149,0.783983,0.556135,0.069414,0.844509,0.8369,0.999583
4.modify,63_2020_QH14_402074,0.14033484,0.59960606,0.826563,0.696982,0.027805,0.86843,0.864667,0.999892
4.modify,63_2025_QH15_639242,0.14349502,0.62908891,0.829546,0.703772,0.029068,0.869041,0.864338,0.999779
4.modify,63_2026_QD-UBND_709654,0.12569187,0.51307847,0.855949,0.659315,0.040318,0.898301,0.893594,0.999323
4.modify,64_2020_QH14_374160,0.1331414,0.56245174,0.833231,0.66765,0.026291,0.875613,0.871112,0.999871
4.modify,64_2025_QH15_639239,0.13466632,0.58377764,0.837478,0.714128,0.025711,0.879502,0.878965,0.999766
4.modify,65_2020_QH14_422708,0.14992708,0.6225253,0.808159,0.694382,0.040304,0.860202,0.854315,0.999859
4.modify,65_2025_QH15_639241,0.13855813,0.59211914,0.825232,0.594064,0.036204,0.874791,0.872408,0.999708
4.modify,66_2020_QH14_439845,0.13146939,0.57503411,0.846016,0.750764,0.025297,0.882371,0.883686,0.999528
4.modify,66_2025_QH15_621225,0.17561812,0.58798665,0.781933,0.455302,0.088816,0.870191,0.868199,0.99981
4.modify,67_2020_QH14_m_373520,0.13593172,0.58889959,0.805544,0.522275,0.039949,0.860392,0.860653,0.999526
4.modify,67_2025_QH15_580594,0.13179017,0.56870709,0.833509,0.720012,0.026188,0.876317,0.875636,0.999942
4.modify,68_2020_QH14_435315,0.12826967,0.52235522,0.826643,0.6985,0.033232,0.873958,0.875842,0.999957
4.modify,68_2025_QH15_578018,0.13673423,0.59728006,0.83056,0.648392,0.028371,0.865756,0.867208,0.999922
4.modify,69_2020_QH14_439844,0.14106471,0.58672981,0.834863,0.685097,0.028007,0.874819,0.873003,0.999882
4.modify,69_2025_QH15_603983,0.13493987,0.57863178,0.841094,0.715229,0.026935,0.882832,0.883289,0.999696
4.modify,70_2020_QH14_376557,0.15135306,0.6319683,0.834765,0.61894,0.029574,0.87956,0.870192,0.999909
4.modify,70_2025_QH15_580121,0.13888779,0.58927772,0.841404,0.683575,0.030474,0.883968,0.877231,0.999789
4.modify,70_2026_NQ-HDND_709515,0.12968184,0.54411765,0.83897,0.656049,0.058067,0.89567,0.893426,0.999793
4.modify,71_2020_QH14_366792,0.12818319,0.54425045,0.815108,0.651788,0.038597,0.858426,0.862114,0.999363
4.modify,71_2025_QH15_621341,0.13767753,0.59252959,0.839274,0.555325,0.040704,0.881281,0.880747,0.999818
4.modify,72_2020_QH14_431147,0.1352107,0.57607323,0.842002,0.662809,0.024009,0.886375,0.883697,0.999795
4.modify,72_2025_QH15_649675,0.13678848,0.58617142,0.831704,0.622581,0.031755,0.879293,0.876951,0.999606
4.modify,73_2021_QH14_445185,0.12156144,0.52651635,0.836028,0.706904,0.026772,0.876405,0.874149,0.999889
4.modify,73_2025_QH15_621345,0.12812694,0.54253197,0.850448,0.730976,0.022489,0.881272,0.882624,0.99991
4.modify,74_2025_QH15_m_530912,0.13762533,0.59789592,0.829547,0.648357,0.030965,0.873322,0.868463,0.99995
4.modify,75_2025_QH15_555035,0.12852991,0.56489945,0.827366,0.614574,0.055521,0.876367,0.877131,0.999899
4.modify,76_2025_QH15_659899,0.12812287,0.54441703,0.828219,0.679117,0.048829,0.871072,0.877069,0.999863
4.modify,77_2025_QH15_643029,0.14776363,0.61389427,0.805835,0.538957,0.074973,0.858196,0.86546,0.999751
4.modify,78_2025_QH15_m_623226,0.13782472,0.58436586,0.835971,0.627826,0.03374,0.874851,0.874847,0.999814
4.modify,79_2025_QH15_660522,0.14272899,0.59864217,0.807376,0.463536,0.068525,0.84894,0.857586,0.999925
